FIRST NAME,LAST NAME,SEX,DOJ,CURRENT DATE,DESIGNATION,AGE,SALARY,UNIT,LEAVES USED,LEAVES REMAINING,RATINGS,PAST EXP
EVA,ALU,F,04-01-2013,01-07-2016,Analyst,21.0,45105,Marketing,17.0,13.0,3.0,0
FERN,ANDRY,F,12-08-2013,01-07-2016,Analyst,24.0,45174,Finance,18.0,12.0,5.0,1
FAUSTINO,ALDERSON,M,06-04-2014,01-07-2016,Analyst,24.0,49908,Web,24.0,6.0,4.0,1
WILLIE,AMANN,F,4-18-2013,01-07-2016,Analyst,22.0,44591,Management,15.0,15.0,4.0,0
ANTOINE,AGOSTINELLI,M,1-25-2014,01-07-2016,Analyst,22.0,40054,IT,26.0,4.0,3.0,0
CHRISTY,AMBROSINI,F,08-06-2014,01-07-2016,Analyst,21.0,48773,Finance,24.0,6.0,2.0,0
CORINE,APAEZ,F,9-25-2014,01-07-2016,Analyst,24.0,41685,Finance,30.0,0.0,2.0,2
SONDRA,ANGLUM,F,07-06-2013,01-07-2016,Analyst,23.0,49026,Operations,30.0,0.0,4.0,0
FLETCHER,AKLEY,M,4-20-2014,01-07-2016,Associate,30.0,71873,IT,27.0,3.0,5.0,3
GWEN,ANCIRA,F,5-29-2013,01-07-2016,Analyst,22.0,46078,Operations,15.0,15.0,3.0,0
MARCIA,AMATI,F,10-23-2013,01-07-2016,Analyst,23.0,47936,Finance,26.0,4.0,5.0,0
VICKI,ALZATE,F,11-20-2014,01-07-2016,Analyst,24.0,41653,Marketing,19.0,11.0,5.0,2
MARC,ABRUZZO,M,2-18-2014,01-07-2016,Analyst,23.0,49265,IT,29.0,1.0,3.0,0
JOE,ABBASI,M,12-18-2014,01-07-2016,Analyst,21.0,43315,Management,29.0,1.0,3.0,0
EDYTHE,ARDAN,F,7-22-2014,01-07-2016,Analyst,22.0,43569,Finance,27.0,3.0,2.0,0
DEBRA,ALPERT,F,09-09-2013,01-07-2016,Manager,32.0,122535,IT,24.0,6.0,4.0,5
ROBERTO,ABRECHT,M,9-14-2014,01-07-2016,Analyst,23.0,45606,Finance,20.0,10.0,4.0,1
DERICK,AHRENT,M,10-16-2014,01-07-2016,Analyst,23.0,40300,Marketing,20.0,10.0,2.0,1
THERESA,ALSPACH,F,02-04-2014,01-07-2016,Analyst,21.0,44956,Web,28.0,2.0,2.0,0
LOUIE,AGILAR,M,7-30-2013,01-07-2016,Analyst,22.0,40562,Marketing,29.0,1.0,2.0,0
PORFIRIO,ALDROW,M,12-26-2014,01-07-2016,Analyst,22.0,45155,Web,25.0,5.0,5.0,0
IAN,ACHOR,M,6-16-2014,01-07-2016,Analyst,23.0,45531,Operations,26.0,4.0,4.0,0
SAUNDRA,ANTONETTY,F,2-23-2013,01-07-2016,Analyst,25.0,44618,Management,28.0,2.0,3.0,1
JANICE,ALSIP,F,11-07-2013,01-07-2016,Analyst,24.0,46823,Finance,27.0,3.0,3.0,1
ROLANDO,AERNI,M,09-05-2013,01-07-2016,Analyst,25.0,48268,Finance,23.0,7.0,4.0,2
TORY,ALESHIRE,M,01-05-2015,01-07-2016,Analyst,22.0,43807,IT,24.0,6.0,4.0,0
LEOTA,ARMBRUST,F,08-05-2014,01-07-2016,Analyst,23.0,47160,Web,20.0,10.0,4.0,1
JUDY,ALSOBROOKS,F,2-28-2014,01-07-2016,Analyst,22.0,42519,IT,16.0,14.0,2.0,0
MOLLIE,ANGELORO,F,12-30-2013,01-07-2016,Analyst,21.0,47297,Management,21.0,9.0,5.0,0
HOLLIS,AITKIN,M,08-10-2013,01-07-2016,Senior Manager,37.0,153246,Marketing,18.0,12.0,5.0,11
SID,ALMAN,M,7-17-2014,01-07-2016,Analyst,21.0,45122,Finance,16.0,14.0,2.0,0
LAURETTA,ARMAN,F,7-22-2013,01-07-2016,Analyst,25.0,46152,Operations,19.0,11.0,3.0,2
SERGIO,ACKLES,M,1-31-2012,01-07-2016,Associate,28.0,90802,Finance,17.0,13.0,2.0,3
TRUDY,ANGELINE,F,12-25-2013,01-07-2016,Analyst,22.0,47788,Operations,15.0,15.0,3.0,0
LUIS,ABEL,M,5-13-2014,01-07-2016,Analyst,22.0,46218,Management,28.0,2.0,2.0,0
ERNA,ARAB,F,04-03-2014,01-07-2016,Analyst,21.0,40398,Operations,19.0,11.0,3.0,0
CLAUDIO,ALDERTON,M,01-09-2013,01-07-2016,Analyst,24.0,40267,IT,17.0,13.0,4.0,0
KERMIT,AGURS,M,07-12-2013,01-07-2016,Analyst,25.0,46965,Management,30.0,0.0,3.0,2
BRIANA,APPELMAN,F,05-02-2013,01-07-2016,Analyst,22.0,41071,Management,28.0,2.0,5.0,0
HECTOR,ABREO,M,1-17-2015,01-07-2016,Analyst,25.0,40261,IT,24.0,6.0,2.0,3
JEANNETTE,AMORELLO,F,8-19-2014,01-07-2016,Analyst,25.0,40270,IT,17.0,13.0,5.0,3
ROSALEE,ARENDALE,F,03-01-2014,01-07-2016,Analyst,21.0,42148,Management,29.0,1.0,2.0,0
WES,ALLHANDS,M,3-30-2014,01-07-2016,Analyst,22.0,43671,Management,18.0,12.0,5.0,0
COY,AIPOPO,M,6-19-2013,01-07-2016,Analyst,22.0,42469,Management,19.0,11.0,3.0,0
DWAIN,ALGOOD,M,6-30-2014,01-07-2016,Analyst,23.0,47979,Finance,16.0,14.0,5.0,0
KERRY,ANCISO,F,03-03-2014,01-07-2016,Analyst,21.0,46370,Operations,23.0,7.0,2.0,0
JEFFERSON,AIEVOLI,M,5-21-2014,01-07-2016,Analyst,25.0,44273,Web,29.0,1.0,5.0,2
ROSARIO,ANGELOFF,F,11-02-2013,01-07-2016,Manager,32.0,129647,Marketing,16.0,14.0,5.0,8
THANH,ALERS,M,5-28-2014,01-07-2016,Analyst,22.0,41316,Finance,15.0,15.0,2.0,0
DAPHNE,ANGIER,F,1-29-2015,01-07-2016,Analyst,22.0,43159,Web,25.0,5.0,5.0,0
YESENIA,APKING,F,10-14-2013,01-07-2016,Senior Analyst,26.0,56300,IT,15.0,15.0,2.0,3
SUZAN,ARISMENDEZ,F,11-14-2014,01-07-2016,Analyst,24.0,40236,IT,26.0,4.0,5.0,2
JERALD,AGE,M,01-10-2015,01-07-2016,Analyst,23.0,44730,Finance,19.0,11.0,3.0,1
ANTONY,ALAMO,M,5-19-2012,01-07-2016,Associate,32.0,78311,Marketing,30.0,0.0,3.0,7
STEWART,ADRIANCE,M,08-10-2013,01-07-2016,Analyst,22.0,45875,Web,18.0,12.0,2.0,0
TIMMY,AFFOLTER,M,08-06-2014,01-07-2016,Senior Analyst,27.0,65600,IT,24.0,6.0,4.0,3
MARCEL,AHLERS,M,09-08-2013,01-07-2016,Analyst,21.0,46851,Operations,16.0,14.0,4.0,0
TIMOTHY,AAVANG,M,01-03-2015,01-07-2016,Manager,34.0,114337,Finance,27.0,3.0,4.0,9
JOSEPHINE,ALTOM,F,01-06-2013,01-07-2016,Analyst,22.0,45527,Marketing,30.0,0.0,5.0,0
ALYCE,APPELING,F,08-03-2011,01-07-2016,Associate,31.0,83091,Web,28.0,2.0,3.0,2
DORIS,ALSANDOR,F,06-09-2014,01-07-2016,Analyst,21.0,40244,IT,22.0,8.0,3.0,0
ANTOINETTE,AMONS,F,3-22-2014,01-07-2016,Analyst,24.0,49315,Operations,25.0,5.0,5.0,1
ALAN,ABDULLAH,M,4-14-2014,01-07-2016,Analyst,25.0,45461,Marketing,25.0,5.0,2.0,2
KERRI,ANDRIS,F,12-04-2012,01-07-2016,Senior Analyst,25.0,59425,Finance,21.0,9.0,2.0,0
OFELIA,ANNIS,F,01-09-2014,01-07-2016,Analyst,21.0,41966,IT,27.0,3.0,3.0,0
ABRAM,ALIG,M,10-18-2014,01-07-2016,Analyst,25.0,43938,Web,25.0,5.0,2.0,3
ELISSA,ARMAS,F,11-24-2014,01-07-2016,Analyst,21.0,41759,Management,28.0,2.0,2.0,0
RIGOBERTO,AHUNA,M,4-25-2013,01-07-2016,Senior Manager,36.0,171056,IT,22.0,8.0,3.0,10
EFREN,ALCAOA,M,3-16-2014,01-07-2016,Analyst,25.0,40214,Finance,29.0,1.0,2.0,2
SHAUNA,ANGUSTIA,F,6-28-2014,01-07-2016,Analyst,25.0,43148,Operations,27.0,3.0,2.0,2
ANDY,ACKINS,M,03-12-2014,01-07-2016,Analyst,21.0,48074,Web,15.0,15.0,2.0,0
BETSY,ANAST,F,9-15-2013,01-07-2016,Analyst,23.0,45561,Web,16.0,14.0,4.0,0
CAROLINA,ANGELLOTTI,F,1-16-2013,01-07-2016,Analyst,23.0,42987,Marketing,29.0,1.0,4.0,0
JANELLE,ANDRUS,F,2-18-2014,01-07-2016,Analyst,24.0,44125,Web,27.0,3.0,2.0,1
JEROME,ABPLANALP,M,01-11-2014,01-07-2016,Analyst,23.0,45790,Management,27.0,3.0,2.0,0
MARILYNN,ARGUST,F,9-16-2014,01-07-2016,Analyst,23.0,47807,Management,26.0,4.0,2.0,1
LOU,ANGELOU,F,6-17-2013,01-07-2016,Analyst,24.0,44763,Web,18.0,12.0,2.0,0
DENNY,AINES,M,08-12-2014,01-07-2016,Analyst,24.0,41516,Operations,28.0,2.0,2.0,2
EDMUND,ADELSPERGER,M,2-15-2014,01-07-2016,Analyst,25.0,49764,Operations,28.0,2.0,4.0,2
JANNIE,ARAI,F,11-20-2014,01-07-2016,Analyst,23.0,48892,Marketing,16.0,14.0,3.0,1
ADRIANNE,AREBELA,F,9-13-2013,01-07-2016,Analyst,23.0,49248,Operations,26.0,4.0,3.0,0
SPENCER,ADELS,M,10-15-2013,01-07-2016,Analyst,25.0,45818,Marketing,21.0,9.0,2.0,2
SANTOS,AGARD,M,02-03-2013,01-07-2016,Analyst,24.0,45675,Finance,25.0,5.0,2.0,0
ASA,ALLESSIO,M,10-16-2014,01-07-2016,Analyst,23.0,45744,IT,23.0,7.0,2.0,1
DOUGLASS,ALLEN,M,5-30-2014,01-07-2016,Analyst,25.0,43418,Management,20.0,10.0,5.0,2
JEWEL,ANDREPONT,F,9-16-2013,01-07-2016,Analyst,21.0,43601,IT,26.0,4.0,2.0,0
SHELIA,AMORUSO,F,7-18-2013,01-07-2016,Senior Analyst,26.0,66908,IT,17.0,13.0,4.0,1
HILARY,ANSTEAD,F,5-30-2013,01-07-2016,Analyst,23.0,47667,Marketing,28.0,2.0,4.0,0
COLIN,ADELGREN,M,1-22-2014,01-07-2016,Analyst,24.0,48689,IT,29.0,1.0,2.0,1
SALVADOR,ACKISS,M,1-17-2013,01-07-2016,Analyst,22.0,45633,Management,26.0,4.0,5.0,0
TERRI,AMACKER,F,02-07-2014,01-07-2016,Analyst,25.0,48287,Management,15.0,15.0,3.0,2
ALFRED,ABERNATHY,M,09-08-2014,01-07-2016,Analyst,25.0,49459,Marketing,30.0,0.0,3.0,3
DELLA,AMOS,F,12-28-2013,01-07-2016,Analyst,24.0,48222,Operations,15.0,15.0,5.0,1
ADAM,ABDALLA,M,12-30-2014,01-07-2016,Analyst,25.0,47590,IT,16.0,14.0,4.0,3
CONNIE,ALESCI,M,11-13-2014,01-07-2016,Analyst,25.0,41166,Finance,21.0,9.0,2.0,3
JOSE,ABAD,M,3-26-2013,01-07-2016,Analyst,25.0,42064,Operations,19.0,11.0,3.0,1
NICKY,ALLIGOOD,M,08-10-2014,01-07-2016,Analyst,24.0,44557,Management,15.0,15.0,2.0,2
BESSIE,AMANTE,F,07-05-2013,01-07-2016,Associate,28.0,87171,Finance,29.0,1.0,3.0,2
ALYSON,ARBETMAN,F,11-08-2014,01-07-2016,Analyst,22.0,41053,Marketing,26.0,4.0,3.0,0
GREG,ABRAMEK,M,09-04-2013,01-07-2016,Analyst,23.0,41320,Finance,22.0,8.0,5.0,0
MARIANA,ARABIA,F,6-30-2014,01-07-2016,Analyst,24.0,49662,Finance,15.0,15.0,2.0,1
RYAN,ABBAMONTE,M,1-17-2015,01-07-2016,Analyst,21.0,42476,Management,23.0,7.0,2.0,0
EDUARDO,ACOBA,M,8-27-2014,01-07-2016,Senior Analyst,27.0,51380,Finance,20.0,10.0,5.0,5
LUCILE,ANNA,F,12-19-2014,01-07-2016,Analyst,24.0,42344,Marketing,17.0,13.0,4.0,2
JERRY,ABASCAL,M,11-18-2013,01-07-2016,Analyst,24.0,47714,Marketing,22.0,8.0,2.0,1
ARIEL,ALBARRAN,M,02-10-2014,01-07-2016,Analyst,24.0,44406,Operations,23.0,7.0,4.0,1
JUSTINE,ANIS,F,12-27-2014,01-07-2016,Analyst,25.0,42214,Finance,18.0,12.0,5.0,3
DORSEY,ALMENDAREZ,M,12-21-2014,01-07-2016,Analyst,21.0,46813,Marketing,18.0,12.0,3.0,0
ESTELA,ANSTETT,F,11-09-2014,01-07-2016,Analyst,23.0,48406,Operations,27.0,3.0,2.0,1
PATSY,AMBROSIO,F,09-03-2013,01-07-2016,Analyst,22.0,41265,Web,29.0,1.0,4.0,0
COLLEEN,AMARGO,F,08-02-2013,01-07-2016,Analyst,21.0,43539,Web,25.0,5.0,2.0,0
DANNY,ABEE,M,06-06-2013,01-07-2016,Analyst,24.0,43875,Finance,23.0,7.0,4.0,0
EDGAR,ABT,M,8-31-2013,01-07-2016,Analyst,23.0,44814,Marketing,28.0,2.0,4.0,0
DESIREE,ANALLA,F,8-25-2013,01-07-2016,Analyst,24.0,40961,Management,22.0,8.0,5.0,1
COLE,AINA,M,11-04-2014,01-07-2016,Associate,31.0,91165,Management,28.0,2.0,5.0,9
MONROE,AKPAN,M,8-20-2013,01-07-2016,Analyst,24.0,48354,Management,29.0,1.0,5.0,1
ELIJAH,AGAN,M,10-16-2012,01-07-2016,Associate,31.0,82514,Finance,28.0,2.0,2.0,5
ANGEL,ABSHIER,M,4-21-2014,01-07-2016,Analyst,24.0,42303,Management,16.0,14.0,4.0,1
DEWAYNE,AGEL,M,5-23-2014,01-07-2016,Analyst,21.0,40424,IT,29.0,1.0,4.0,0
ALINE,APER,F,02-09-2014,01-07-2016,Analyst,23.0,47591,Marketing,29.0,1.0,3.0,0
MATT,ADAME,M,12-20-2014,01-07-2016,Analyst,23.0,42490,IT,24.0,6.0,4.0,1
MYRON,ADELSON,M,1-31-2011,01-07-2016,Manager,35.0,135858,Management,28.0,2.0,5.0,8
RAE,ANTHIS,F,1-14-2014,01-07-2016,Analyst,23.0,43783,Web,27.0,3.0,3.0,0
CARROLL,ADICKES,M,1-13-2013,01-07-2016,Analyst,25.0,46386,IT,22.0,8.0,3.0,1
LANDON,AKI,M,11-21-2014,01-07-2016,Analyst,24.0,41781,Web,23.0,7.0,5.0,2
KAYE,APALATEGUI,F,04-08-2013,01-07-2016,Senior Analyst,27.0,64636,Web,26.0,4.0,3.0,1
MOHAMMAD,AKEY,M,1-23-2013,01-07-2016,Analyst,24.0,41069,Operations,26.0,4.0,4.0,0
NEVILLE,ALLAIRE,M,7-30-2014,01-07-2016,Analyst,22.0,45481,Management,24.0,6.0,3.0,0
TANNER,ALDRED,M,09-08-2014,01-07-2016,Analyst,21.0,42473,Operations,30.0,0.0,5.0,0
REYES,ALESSIO,M,07-09-2012,01-07-2016,Senior Analyst,28.0,55949,Finance,20.0,10.0,2.0,0
CECILIA,AMIDI,F,10-09-2013,01-07-2016,Analyst,25.0,47237,Management,23.0,7.0,2.0,2
DEANGELO,ALLGIER,M,01-05-2014,01-07-2016,Analyst,22.0,49213,Marketing,28.0,2.0,5.0,0
RUDOLF,ALLNUTT,M,05-09-2013,01-07-2016,Analyst,23.0,45289,Management,20.0,10.0,4.0,0
FREDDY,AGORO,M,01-04-2015,01-07-2016,Analyst,24.0,47142,Management,18.0,12.0,4.0,2
EZEQUIEL,ALLDAY,M,1-26-2013,01-07-2016,Analyst,25.0,41777,Operations,30.0,0.0,3.0,1
LEANDRO,ALLSUP,M,3-29-2014,01-07-2016,Analyst,22.0,44478,Web,19.0,11.0,4.0,0
PATTY,AMOROSO,F,08-01-2013,01-07-2016,Analyst,25.0,45128,IT,18.0,12.0,3.0,2
LARISSA,ARIZAGA,F,10-15-2013,01-07-2016,Analyst,22.0,48959,Marketing,29.0,1.0,2.0,0
ESTER,ANGILERI,F,7-16-2014,01-07-2016,Senior Analyst,25.0,52009,Marketing,16.0,14.0,4.0,3
LARRY,ABADI,M,12-27-2013,01-07-2016,Analyst,25.0,46697,IT,21.0,9.0,5.0,2
ALFREDA,APSHIRE,F,6-16-2013,01-07-2016,Analyst,25.0,43009,Operations,19.0,11.0,2.0,1
CLYDE,ABREGO,M,4-21-2014,01-07-2016,Analyst,24.0,49928,Operations,28.0,2.0,5.0,1
ARNOLDO,ALLSTON,M,3-19-2014,01-07-2016,Associate,29.0,93342,Management,18.0,12.0,4.0,3
MICHEL,AHMAD,M,8-25-2014,01-07-2016,Analyst,22.0,42886,Operations,25.0,5.0,5.0,0
DUSTIN,ABRAMOFF,M,5-18-2013,01-07-2016,Analyst,23.0,46693,IT,20.0,10.0,3.0,0
TAMI,ANDOH,F,1-22-2013,01-07-2016,Analyst,21.0,43677,Marketing,16.0,14.0,3.0,0
JOSH,ADOLPHSON,M,02-06-2012,01-07-2016,Senior Analyst,26.0,52792,Marketing,27.0,3.0,3.0,0
VALARIE,ANSTEY,F,4-15-2013,01-07-2016,Analyst,25.0,49300,Marketing,17.0,13.0,3.0,1
BENJAMIN,ABBRUZZESE,M,1-14-2015,01-07-2016,Analyst,22.0,45538,IT,23.0,7.0,3.0,0
SAMANTHA,ALVIA,F,9-26-2013,01-07-2016,Analyst,22.0,45538,Finance,20.0,10.0,4.0,0
HASSAN,ALFONSO,M,03-03-2014,01-07-2016,Associate,32.0,88539,Management,26.0,4.0,5.0,8
IVETTE,ARGUELLEZ,F,10-02-2014,01-07-2016,Analyst,25.0,46847,Finance,15.0,15.0,2.0,3
CHRISTIN,ARIGO,F,9-30-2014,01-07-2016,Analyst,24.0,47248,Marketing,28.0,2.0,3.0,2
ROD,AHAUS,M,5-25-2014,01-07-2016,Analyst,22.0,43511,IT,29.0,1.0,3.0,0
MILLARD,AHRENHOLZ,M,4-22-2014,01-07-2016,Associate,28.0,98506,Operations,20.0,10.0,3.0,2
LORENZO,ADAMOS,M,03-01-2012,01-07-2016,Senior Analyst,28.0,63841,Web,21.0,9.0,5.0,0
ALBA,ARBEITER,F,3-17-2013,01-07-2016,Analyst,23.0,46990,Finance,19.0,11.0,2.0,0
CRUZ,AKAMINE,M,9-13-2013,01-07-2016,Senior Analyst,28.0,69432,Finance,19.0,11.0,4.0,4
EMILIO,AGAMAO,M,3-20-2014,01-07-2016,Analyst,23.0,47469,Operations,18.0,12.0,4.0,0
MARKUS,ALGIEN,M,09-06-2012,01-07-2016,Senior Analyst,27.0,69231,Marketing,16.0,14.0,2.0,0
MOHAMMED,ALBERDING,M,01-08-2014,01-07-2016,Analyst,24.0,49689,Marketing,27.0,3.0,5.0,1
CLARA,ALUKONIS,F,10-08-2014,01-07-2016,Analyst,25.0,47786,Finance,15.0,15.0,4.0,3
TAMARA,AMARIAN,F,8-14-2014,01-07-2016,Analyst,24.0,46116,Management,28.0,2.0,2.0,2
REUBEN,AGRESTI,M,12-29-2013,01-07-2016,Analyst,23.0,42481,IT,30.0,0.0,2.0,0
CARMEL,ARMELI,F,12-04-2014,01-07-2016,Analyst,25.0,48484,Management,29.0,1.0,2.0,3
FREIDA,ARADANAS,F,6-15-2013,01-07-2016,Analyst,23.0,47216,IT,26.0,4.0,3.0,0
BRADFORD,AESCHLIMAN,M,11-01-2013,01-07-2016,Associate,32.0,86819,Finance,15.0,15.0,3.0,7
ARRON,ALAMIN,M,1-14-2014,01-07-2016,Senior Analyst,25.0,55885,Marketing,30.0,0.0,4.0,0
KARI,AN,F,1-18-2015,01-07-2016,Senior Manager,39.0,177412,Web,17.0,13.0,2.0,14
ANGELINA,AMYS,F,12-13-2014,01-07-2016,Senior Analyst,26.0,69716,Marketing,20.0,10.0,2.0,4
STEFANIE,ANGELOCCI,F,1-28-2015,01-07-2016,Analyst,22.0,49831,Web,21.0,9.0,5.0,0
SON,AHLBORN,M,10-10-2014,01-07-2016,Analyst,24.0,48410,Marketing,24.0,6.0,3.0,2
ED,ADE,M,09-01-2014,01-07-2016,Analyst,21.0,47201,Management,26.0,4.0,4.0,0
KEVIN,AAS,M,06-10-2013,01-07-2016,Analyst,22.0,42384,IT,29.0,1.0,5.0,0
JASPER,AGRIOS,M,03-05-2014,01-07-2016,Analyst,22.0,40808,IT,17.0,13.0,2.0,0
CARROL,ALLAMONG,M,07-11-2013,01-07-2016,Analyst,21.0,44657,Web,18.0,12.0,2.0,0
FREDERICK,ABETRANI,M,1-24-2013,01-07-2016,Analyst,21.0,46142,Marketing,28.0,2.0,4.0,0
VINCENZO,ALMARZA,M,11-06-2012,01-07-2016,Associate,29.0,92590,Operations,26.0,4.0,4.0,3
KATHLEEN,ALPERIN,F,7-28-2013,01-07-2016,Analyst,23.0,45755,Marketing,20.0,10.0,4.0,0
ALPHONSO,AHYET,M,11-29-2014,01-07-2016,Analyst,22.0,44469,IT,28.0,2.0,5.0,0
JEANNE,ALZAGA,F,12-03-2013,01-07-2016,Analyst,22.0,44744,Web,27.0,3.0,5.0,0
ABIGAIL,ANDREOTTI,F,12-17-2012,01-07-2016,Senior Analyst,28.0,62659,IT,29.0,1.0,2.0,2
WINFORD,ALLWOOD,M,08-11-2014,01-07-2016,Analyst,23.0,48317,IT,25.0,5.0,2.0,1
CHELSEA,AMUNDSON,F,4-29-2013,01-07-2016,Analyst,22.0,49444,Finance,22.0,8.0,5.0,0
IRIS,AMINI,F,8-24-2012,01-07-2016,Senior Analyst,28.0,61787,Marketing,22.0,8.0,5.0,0
LUCIUS,ALLOWAY,M,8-31-2014,01-07-2016,Analyst,22.0,45179,Management,22.0,8.0,5.0,0
KRISTOFER,ALLRED,M,1-20-2015,01-07-2016,Analyst,25.0,44428,Management,28.0,2.0,5.0,3
SHANA,ANGLEMYER,F,6-27-2014,01-07-2016,Analyst,22.0,42819,Finance,25.0,5.0,5.0,0
FABIAN,AHMAU,M,1-31-2013,01-07-2016,Senior Analyst,26.0,65110,IT,25.0,5.0,5.0,0
JAMEL,ALBANI,M,12-15-2011,01-07-2016,Associate,28.0,93996,Operations,21.0,9.0,2.0,1
ANA,ALVINE,F,12-19-2013,01-07-2016,Analyst,24.0,40406,IT,24.0,6.0,4.0,1
SIERRA,ARCEO,F,9-19-2013,01-07-2016,Analyst,22.0,43923,Management,22.0,8.0,5.0,0
LORENE,ANDERSEN,F,9-17-2013,01-07-2016,Analyst,24.0,43121,Management,18.0,12.0,4.0,1
MAURICE,ABRANTES,M,5-14-2013,01-07-2016,Analyst,22.0,48246,Marketing,22.0,8.0,5.0,0
HILLARY,ANTONIA,F,12-17-2014,01-07-2016,Analyst,23.0,45389,Management,27.0,3.0,2.0,1
RUSSELL,ABDO,M,9-21-2013,01-07-2016,Analyst,21.0,47668,Operations,29.0,1.0,2.0,0
MAC,ALEVRAS,M,10-24-2014,01-07-2016,Senior Analyst,25.0,51747,Marketing,24.0,6.0,4.0,0
DERRICK,ABRAMOVICH,M,9-24-2011,01-07-2016,Associate,28.0,86702,Operations,16.0,14.0,5.0,1
PAMELA,ALPERN,F,01-05-2014,01-07-2016,Analyst,21.0,42132,Finance,24.0,6.0,2.0,0
IONE,ARKO,F,5-23-2014,01-07-2016,Senior Analyst,28.0,51640,Management,28.0,2.0,2.0,5
TRISHA,ANDRLE,F,07-06-2013,01-07-2016,Analyst,23.0,47755,Web,15.0,15.0,3.0,0
AGNES,AMAN,F,05-09-2014,01-07-2016,Analyst,22.0,49660,Marketing,24.0,6.0,4.0,0
CELIA,AMOROSE,F,01-09-2015,01-07-2016,Analyst,21.0,49826,Operations,17.0,13.0,3.0,0
LEE,AMMER,F,12-06-2013,01-07-2016,Analyst,21.0,46839,Marketing,17.0,13.0,3.0,0
PENELOPE,ANTOINE,F,9-17-2013,01-07-2016,Analyst,21.0,48203,Web,24.0,6.0,2.0,0
LIZZIE,ANGLEBERGER,F,8-26-2014,01-07-2016,Analyst,23.0,48869,IT,21.0,9.0,4.0,1
BRITTNEY,ANDRULIS,F,10-10-2012,01-07-2016,Senior Manager,36.0,181470,Finance,18.0,12.0,2.0,8
SHERYL,AMESQUIETO,F,06-08-2013,01-07-2016,Senior Analyst,26.0,69590,IT,22.0,8.0,3.0,0
JACQUELINE,ALTENBACH,F,04-05-2014,01-07-2016,Analyst,22.0,45513,Operations,25.0,5.0,3.0,0
GISELA,ARKONTAKY,F,11-24-2013,01-07-2016,Analyst,21.0,47769,Finance,21.0,9.0,5.0,0
VIRGILIO,ALLENDE,M,7-28-2014,01-07-2016,Analyst,25.0,48171,Management,18.0,12.0,2.0,3
HOBERT,ALLUMS,M,03-12-2013,01-07-2016,Analyst,23.0,45551,Management,17.0,13.0,2.0,0
MARION,ACKLEY,M,2-14-2014,01-07-2016,Analyst,22.0,49206,Marketing,24.0,6.0,2.0,0
SARA,ALTAVILLA,F,7-15-2012,01-07-2016,Associate,28.0,75658,Operations,27.0,3.0,4.0,4
MARYBETH,ARDOIN,F,9-17-2013,01-07-2016,Analyst,21.0,40832,Management,17.0,13.0,5.0,0
SHELLIE,ARGROW,F,02-03-2014,01-07-2016,Analyst,23.0,47376,Web,25.0,5.0,3.0,0
ADALBERTO,ALIANO,M,01-11-2013,01-07-2016,Analyst,23.0,44220,Web,25.0,5.0,4.0,0
AGATHA,ARGUDO,F,11-13-2013,01-07-2016,Senior Analyst,25.0,59246,Marketing,28.0,2.0,4.0,1
SHEREE,APPEL,F,9-24-2013,01-07-2016,Analyst,25.0,49559,Management,22.0,8.0,5.0,2
AIMEE,ANDRE,F,10-10-2013,01-07-2016,Analyst,22.0,44806,Finance,27.0,3.0,4.0,0
CHARLOTTE,ALTRO,F,12-07-2014,01-07-2016,Analyst,22.0,49497,Web,19.0,11.0,4.0,0
WILLIAMS,AHARONI,M,07-12-2014,01-07-2016,Analyst,23.0,40935,IT,19.0,11.0,5.0,1
REYNALDO,AGER,M,1-15-2014,01-07-2016,Analyst,23.0,48309,Operations,20.0,10.0,5.0,0
STEVEN,AARHUS,M,11-07-2013,01-07-2016,Analyst,22.0,49108,Web,21.0,9.0,2.0,0
ELISE,ANGER,F,09-02-2014,01-07-2016,Manager,35.0,143333,Operations,21.0,9.0,3.0,9
TERENCE,ADRION,M,12-24-2014,01-07-2016,Senior Analyst,26.0,52198,Web,25.0,5.0,5.0,4
JESS,AGERTON,M,2-18-2013,01-07-2016,Analyst,25.0,41928,Marketing,27.0,3.0,3.0,1
JENNIE,AMBROZ,F,10-10-2010,01-07-2016,Senior Manager,35.0,167378,Operations,26.0,4.0,5.0,9
GORDON,ABRAHAMSON,M,8-25-2014,01-07-2016,Analyst,24.0,48164,Management,16.0,14.0,4.0,2
DEANA,ANNAL,F,02-11-2014,01-07-2016,Analyst,24.0,45450,Marketing,16.0,14.0,5.0,1
ZACK,ALLEVATO,M,09-12-2011,01-07-2016,Associate,32.0,78789,Marketing,28.0,2.0,2.0,4
LATANYA,ARCIA,F,09-08-2013,01-07-2016,Analyst,22.0,44305,Finance,23.0,7.0,4.0,0
JERROD,ALBRITTON,M,09-03-2013,01-07-2016,Analyst,22.0,45148,Web,15.0,15.0,3.0,0
WILBUR,ADAMS,M,06-09-2014,01-07-2016,Analyst,25.0,48915,Operations,17.0,13.0,2.0,2
EMMANUEL,AGGERS,M,1-23-2014,01-07-2016,Analyst,21.0,45223,Marketing,30.0,0.0,3.0,0
DONNIE,ACTIS,M,01-12-2015,01-07-2016,Analyst,25.0,45485,Web,18.0,12.0,5.0,3
JACQUELYN,AMPARO,F,08-07-2013,01-07-2016,Manager,32.0,130749,Operations,28.0,2.0,5.0,7
